사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2022-08,11110001,100,100번(하계동~용산구청),78,롯데영프라자,"4,533","3,927",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),79,을지로입구.로얄호텔,"3,984","3,797",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),80,을지로2가.파인에빈뉴,"6,734","2,195",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),81,을지로3가,"3,369","2,154",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),82,을지로4가.베스트웨스턴국도,"3,356","2,466",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),83,을지로5가.중부시장,"1,301","1,891",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),84,을지로6가.국립중앙의료원,"1,585","2,143",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),85,광희동,"1,652","2,315",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),86,퇴계로6가,"2,892","2,398",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),87,을지로5가.훈련원종합체육관,"2,947",335,2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),88,방산시장.훈련원종합체육관,"1,620",580,2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),89,종로5가,"3,846","2,357",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),90,종로5가.효제초등학교,"3,609","1,074",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),91,종로5가.효제동.김상옥의거터,967,936,2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),92,방송통신대.이화장,"2,697","1,861",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),93,혜화역.마로니에공원,"6,140","2,752",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),94,혜화역.동성중고(장면총리가옥),"6,887","1,753",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),95,삼선교.한성대학교.조소앙활동터,"8,417","4,203",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),96,돈암사거리.성신여대입구,"12,372","4,830",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),97,미아리고개.미아리예술극장,"3,840","3,202",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),98,길음뉴타운,"8,216","3,768",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),99,월곡뉴타운,"6,520","2,622",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),100,숭곡초교입구,"4,585","4,864",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),101,창문여고,"7,194","6,822",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),102,동방고개,"1,442","2,349",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),103,장위동그린빌아파트,"1,145","4,307",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),104,북서울꿈의숲,"3,991","7,517",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),105,장월초등학교,"5,794","7,656",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),106,롯데캐슬루나아파트,"4,735","5,372",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),107,인덕대앞,"5,680","4,815",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),108,월계보건지소,"3,210","6,139",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),109,하계시영아파트,"1,096","10,009",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),110,하계장미아파트,"1,411","12,923",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),111,하계미성아파트.을지병원,"8,437","6,434",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),112,한성여객종점,288,"2,211",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),113,대진고등학교,318,"5,659",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),114,서울온천,"1,106","7,042",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),115,노원경찰서.혜성여고,716,"6,071",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),116,하계현대아파트,642,"3,916",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),117,롯데마트,871,"3,511",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),118,상명초등학교,454,"1,240",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),119,중계건영2차아파트,155,"2,003",2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),120,중계역,169,979,2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),121,하계한신청구아파트,1,321,2022-09-03 10:18:18
2022-08,11110001,100,100번(하계동~용산구청),122,한성여객종점,1,191,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),1,우이동도선사입구(기점가상),54,11,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),2,우이동도선사입구.북한산우이역,"1,589",7,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),3,우이동성원아파트,975,34,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),4,쌍문동청한빌라,"6,960",164,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),5,쌍문동우이빌라,"1,594",305,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),6,초당초등학교,"11,733",993,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),7,방학동우성아파트,"7,509",458,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),8,청구아파트,"1,937",609,2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),9,쌍문동성원아파트,"9,618","1,283",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),10,쌍문동한양.현대아파트,"12,601","1,337",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),11,쌍문동삼익금호1차아파트,"15,603","2,920",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),12,도봉구보건소앞,"8,072","4,308",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),13,도봉구민회관.도봉문화원(중),"10,033","9,047",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),14,쌍문역,"9,262","22,398",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),15,우이1교앞,"6,065","2,271",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),16,수유3동우체국,"6,603","7,033",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),17,수유(강북구청)역,"8,503","12,911",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),18,수유역,"4,447","4,780",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),19,수유시장.성신여대미아캠퍼스앞,"6,878","5,655",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),20,미아역.신일중고,"5,744","4,409",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),21,도봉세무서.성북시장,"4,378","5,087",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),22,미아사거리역,"12,805","8,997",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),23,성가복지병원,"5,525","6,278",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),24,종암사거리입구,"7,897","6,624",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),25,종암동주민센터,"11,741","4,390",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),26,숭례초교,"10,745","5,038",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),27,고대앞,"5,292","7,896",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),28,우신향병원,"6,222","5,568",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),29,안암오거리,"9,129","4,964",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),30,대광초교,"6,050","4,842",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),31,신설동로터리,"3,750","12,672",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),32,동묘앞,"3,371","6,528",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),33,동대문(흥인지문),"3,856","8,577",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),34,종로6가.동대문종합시장,"2,871","8,051",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),35,종로5가.광장시장,"3,105","7,419",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),36,종로4가.종묘,878,"5,780",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),37,종로3가.탑골공원,"1,916","8,194",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),38,종로2가,"2,803","7,036",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),39,종로1가,"2,659","8,195",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),40,광화문,"1,046","7,141",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),41,서울역사박물관.경교장.강북삼성병원,"1,512","6,007",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),42,강북삼성병원,"1,986","3,800",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),43,서대문경찰서,"4,864","3,601",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),44,서소문,"9,842","4,127",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),45,서울신문사,"6,967","2,037",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),46,종로1가,"10,112","2,391",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),47,종로2가,"8,084","1,766",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),48,종로3가.탑골공원,"10,498","1,809",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),49,종로4가.종묘,"3,677","1,330",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),50,종로5가.광장시장,"6,673","3,236",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),51,종로6가.동대문종합시장,"8,499","2,694",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),52,동대문역.흥인지문,"9,458","4,237",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),53,동묘앞,"7,778","2,190",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),54,신설동역1번출구,"7,445","3,863",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),55,대광고등학교앞,"2,494","4,013",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),56,안암오거리,"5,977","7,917",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),57,우신향병원,"4,305","4,133",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),58,고려대학교앞,"6,336","4,997",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),59,숭례초등학교,"5,673","9,843",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),60,종암동주민센터,"6,726","8,953",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),61,종암사거리입구,"6,381","6,070",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),62,성가복지병원,"6,096","7,662",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),63,미아사거리역,"12,014","13,876",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),64,도봉세무서.성북시장,"3,010","5,169",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),65,미아역.신일중고,"4,371","6,236",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),66,수유시장.성신여대미아캠퍼스앞,"6,673","7,250",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),67,수유역.강북구청,"15,859","13,727",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),68,수유3동우체국,"4,256","5,371",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),69,우이1교앞,"1,122","6,652",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),70,쌍문역,"22,278","6,840",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),71,함석헌기념관.정의여중고,647,"3,266",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),72,도봉구민회관.도봉문화원,"3,626","3,078",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),73,도봉구보건소앞,"2,271","11,819",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),74,쌍문동금호1차삼익아파트,"2,683","16,311",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),75,쌍문동현대.한양아파트,"1,388","8,540",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),76,쌍문동성원아파트,"1,211","4,778",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),77,청구아파트,313,"3,504",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),78,방학동우성.청구아파트,711,"6,283",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),79,초당초등학교,"1,240","6,449",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),80,쌍문동우이빌라,51,"2,289",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),81,쌍문동청한빌라,55,"3,502",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),82,동아운수앞,28,"2,073",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),83,우이동성원아파트,8,"1,737",2022-09-03 10:18:18
2022-08,11110002,101,101번(화계사~동대문),84,동아운수종점(종점가상),5,6,2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),1,성북생태체험관,"2,240",27,2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),2,정릉초교,"11,270",25,2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),3,정릉동풍림상가앞,"16,896",91,2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),4,정릉동풍림아파트.청소년문화의집,"9,074","1,030",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),5,북한산보국문역2번출구,"3,536","15,078",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),6,성북청수도서관.정릉4동성당,"4,283","1,843",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),7,정릉시장입구,"9,091","5,178",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),8,정릉우체국앞,"9,424","4,213",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),9,정릉입구,"5,052","2,591",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),10,아리랑고개.아리랑시네미디어센터,"9,568","3,818",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),11,돈암2동주민센터입구.흥천사,"4,156","5,358",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),12,성신여대입구역,"3,116","16,793",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),13,돈암시장입구,"5,603","8,266",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),14,성북구청.성북경찰서,"3,582","6,169",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),15,보문역,"2,423","5,804",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),16,보문동성당,"2,648","3,027",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),17,보문동주민센터,"2,886","3,821",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),18,신설동로터리,"4,896","9,910",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),19,동묘앞,"4,633","4,573",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),20,동묘역.롯데캐슬천지인,"10,907","5,006",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),21,숭인1동주민센터.창신역4번출구,"5,600","3,505",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),22,보문역,"6,434","2,464",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),23,성북구청.성북경찰서,"5,948","4,877",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),24,돈암시장입구,"14,219","5,820",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),25,성신여대입구역,"14,346","2,782",2022-09-03 10:18:18
2022-08,11110113,1014,1014번(정릉~신당동),26,돈암2동주민센터입구.흥천사,"2,730","3,437",2022-09-03 10:18:18
